# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172	
85342	-0.23349309	0.57056785	Morristown	467.6	3
85343	-0.23349309	0.57056785	Palo Verde	8.00	12
85344	-0.26083934	0.58793044	Parker	428.3	25
85345	-0.23349309	0.57056785	Peoria	13.0	4279
85346	-0.26057056	0.5836066	Quartzsite	622.8	7
85347	-0.2581926	0.5656806	Roll	209.3	3
85348	-0.25333276	0.58077085	Salome	422.6	5
85349	-0.27261993	0.5646887	San Luis	18.0	1284
85350	-0.2702382	0.5655091	Somerton	98.5	211
85351	-0.23349309	0.57056785	Sun City	10.8	2645
85352	-0.26093322	0.56514525	Tacna	62.2	4
85353	-0.23349309	0.57056785	Tolleson	21.7	1398
85354	-0.23349309	0.57056785	Tonopah	597.5	8
85355	-0.23349309	0.57056785	Waddell	35.2	250
85356	-0.26351067	0.5656414	Wellton	165.3	24
85357	-0.24916694	0.587044	Wenden	583.9	1
85358	-0.23349309	0.57056785	Wickenburg	0.00	0
85359	-0.26144588	0.5826603	Quartzsite	0.00	0
85360	-0.2485483	0.6174717	Wikieup	735.3	1
85361	-0.23349309	0.57056785	Wittmann	118.9	47
85362	-0.2386197	0.5888535	Yarnell	72.2	8
85363	-0.23349309	0.57056785	Youngtown	1.60	3725
85364	-0.27083755	0.56568	Yuma	39.5	1874
85365	-0.2682495	0.5668504	Yuma	0.00	0
85366	-0.2706044	0.5655379	Yuma	0.00	0
85367	-0.26719207	0.56569874	Yuma	45.4	479
85369	-0.26215386	0.56641984	Yuma	0.00	0
85371	-0.2623442	0.5893724	Poston	177.3	4
85372	-0.23349309	0.57056785	Sun City	0.00	0
85373	-0.23349309	0.57056785	Sun City	11.4	1513
85374	-0.23349309	0.57056785	Surprise	16.2	2781
85375	-0.23349309	0.57056785	Sun City West	18.4	1556
85376	-0.23349309	0.57056785	Sun City West	0.00	0
85377	-0.23349309	0.57056785	Carefree	8.50	334
85378	-0.23349309	0.57056785	Surprise	0.00	0
85379	-0.23349309	0.57056785	Surprise	10.8	3560
85380	-0.23349309	0.57056785	Peoria	0.00	0
85381	-0.23349309	0.57056785	Peoria	6.60	3696
85382	-0.23349309	0.57056785	Peoria	9.8	4057
85385	-0.23349309	0.57056785	Peoria	0.00	0
85387	-0.23349309	0.57056785	Surprise	54.3	164
85390	-0.23349309	0.57056785	Wickenburg	590.6	15
85501	-0.21407968	0.5709356	Globe	561.6	24
85502	-0.21343847	0.5698571	Globe	0.00	0
