# 41556,-0.18319814,-0.27293178,0.5314146,0.6366172
85255	-0.23349309	0.57056785	Scottsdale
85256	-0.22729285	0.5736357	Scottsdale
85257	-0.22875153	0.57313097	Scottsdale
85258	-0.22829224	0.57461655	Scottsdale
85259	-0.23349309	0.57056785	Scottsdale
85260	-0.23349309	0.57056785	Scottsdale
85261	-0.23349309	0.57056785	Scottsdale
85262	-0.22922513	0.5721736	Scottsdale
85263	-0.23349309	0.57056785	Rio Verde
85264	-0.22519794	0.57537806	Fort Mcdowell
85266	-0.23349309	0.57056785	Scottsdale
85267	-0.23349309	0.57056785	Scottsdale
85268	-0.23349309	0.57056785	Fountain Hills
85269	-0.23349309	0.57056785	Fountain Hills
85271	-0.23349309	0.57056785	Scottsdale
85272	-0.23132569	0.5634124	Stanfield
85273	-0.21864495	0.5663904	Superior
85274	-0.23349309	0.57056785	Mesa
85275	-0.23349309	0.57056785	Mesa
85277	-0.23349309	0.57056785	Mesa
85278	-0.2220086	0.56342983	Apache Junction
85279	-0.2220086	0.56342983	Florence
85280	-0.22947112	0.57210743	Tempe
85281	-0.22932063	0.57264245	Tempe
85282	-0.22945563	0.5720216	Tempe
85283	-0.228776	0.5714967	Tempe
85284	-0.22939551	0.57106376	Tempe
85285	-0.23349309	0.57056785	Tempe
85287	-0.22944255	0.57258594	Tempe
85289	-0.23349309	0.57056785	Tempe
85290	-0.23349309	0.57056785	Tortilla Flat
85291	-0.22341351	0.5641904	Valley Farms
85292	-0.21405736	0.56370366	Winkelman
85296	-0.22711846	0.57016325	Gilbert
85299	-0.23349309	0.57056785	Gilbert
85301	-0.23349309	0.57056785	Glendale
85302	-0.23349309	0.57056785	Glendale
85303	-0.23349309	0.57056785	Glendale
85304	-0.23349309	0.57056785	Glendale
85305	-0.23349309	0.57056785	Glendale
85306	-0.23349309	0.57056785	Glendale
85307	-0.23349309	0.57056785	Glendale
85308	-0.23349309	0.57056785	Glendale
85309	-0.23349309	0.57056785	Luke Afb
85310	-0.23349309	0.57056785	Glendale
85311	-0.23349309	0.57056785	Glendale
85312	-0.23349309	0.57056785	Glendale
85313	-0.23349309	0.57056785	Glendale
85318	-0.23349309	0.57056785	Glendale
85320	-0.23349309	0.57056785	Aguila
85321	-0.2330735	0.5472336	Ajo
85322	-0.23349309	0.57056785	Arlington
85323	-0.23349309	0.57056785	Avondale
85324	-0.23036101	0.5842794	Black Canyon City
85325	-0.25714186	0.5870391	Bouse
85326	-0.23349309	0.57056785	Buckeye
85327	-0.23349309	0.57056785	Cave Creek
85328	-0.25849107	0.58218575	Cibola
85329	-0.23349309	0.57056785	Cashion
85331	-0.23349309	0.57056785	Cave Creek
85332	-0.2393058	0.5875379	Congress
85333	-0.2540347	0.5662049	Dateland
85334	-0.26540858	0.58255446	Ehrenberg
85335	-0.23349309	0.57056785	El Mirage
85336	-0.27293178	0.56457365	Gadsden
85337	-0.23349309	0.57056785	Gila Bend
85338	-0.23349309	0.57056785	Goodyear
85339	-0.23324862	0.5715691	Laveen
85340	-0.23349309	0.57056785	Litchfield Park
85341	-0.2330735	0.5472336	Lukeville
85342	-0.23349309	0.57056785	Morristown
85343	-0.23349309	0.57056785	Palo Verde
85344	-0.26083934	0.58793044	Parker
85345	-0.23349309	0.57056785	Peoria
85346	-0.26057056	0.5836066	Quartzsite
85347	-0.2581926	0.5656806	Roll
85348	-0.25333276	0.58077085	Salome
85349	-0.27261993	0.5646887	San Luis
85350	-0.2702382	0.5655091	Somerton
85351	-0.23349309	0.57056785	Sun City
85352	-0.26093322	0.56514525	Tacna
85353	-0.23349309	0.57056785	Tolleson
85354	-0.23349309	0.57056785	Tonopah
85355	-0.23349309	0.57056785	Waddell
85356	-0.26351067	0.5656414	Wellton
85357	-0.24916694	0.587044	Wenden
85358	-0.23349309	0.57056785	Wickenburg
85359	-0.26144588	0.5826603	Quartzsite
85360	-0.2485483	0.6174717	Wikieup
85361	-0.23349309	0.57056785	Wittmann
85362	-0.2386197	0.5888535	Yarnell
85363	-0.23349309	0.57056785	Youngtown
85364	-0.27083755	0.56568	Yuma
85365	-0.2682495	0.5668504	Yuma
85366	-0.2706044	0.5655379	Yuma
85367	-0.26719207	0.56569874	Yuma
85369	-0.26215386	0.56641984	Yuma
85371	-0.2623442	0.5893724	Poston
85372	-0.23349309	0.57056785	Sun City
85373	-0.23349309	0.57056785	Sun City
85374	-0.23349309	0.57056785	Surprise
85375	-0.23349309	0.57056785	Sun City West
85376	-0.23349309	0.57056785	Sun City West
85377	-0.23349309	0.57056785	Carefree
85378	-0.23349309	0.57056785	Surprise
85379	-0.23349309	0.57056785	Surprise
85380	-0.23349309	0.57056785	Peoria
85381	-0.23349309	0.57056785	Peoria
85382	-0.23349309	0.57056785	Peoria
85385	-0.23349309	0.57056785	Peoria
85387	-0.23349309	0.57056785	Surprise
85390	-0.23349309	0.57056785	Wickenburg
85501	-0.21407968	0.5709356	Globe
85502	-0.21343847	0.5698571	Globe
85530	-0.19972551	0.56096804	Bylas
85531	-0.20018162	0.5580274	Central
85532	-0.21348788	0.5697489	Claypool
85533	-0.19221236	0.55905056	Clifton
85534	-0.1919022	0.557052	Duncan
85535	-0.20149103	0.56009877	Eden
85536	-0.20241125	0.561268	Fort Thomas
85539	-0.21534456	0.572049	Miami
85540	-0.19308153	0.5602869	Morenci
85541	-0.21595941	0.57813287	Payson
85542	-0.21324939	0.57551384	Peridot
85543	-0.1999851	0.5581548	Pima
85544	-0.21923546	0.58678603	Pine
85545	-0.21566832	0.5736332	Roosevelt
85546	-0.19907989	0.5568799	Safford
85547	-0.21787283	0.58544147	Payson
85548	-0.19985159	0.55669737	Safford
85550	-0.20920606	0.5668435	San Carlos
85551	-0.19893165	0.5573758	Solomon
85552	-0.19962883	0.557613	Thatcher
85553	-0.21324939	0.57551384	Tonto Basin
85554	-0.21324939	0.57551384	Young
85601	-0.2330735	0.5472336	Arivaca
85602	-0.20921116	0.5445839	Benson
85603	-0.20425303	0.5333841	Bisbee
85605	-0.2014746	0.5408766	Bowie
85606	-0.20297638	0.5437974	Cochise
85607	-0.20453867	0.5362334	Douglas
85608	-0.20105332	0.5323801	Douglas
85609	-0.20272449	0.543705	Dragoon
85610	-0.20062958	0.538031	Elfrida
85611	-0.2147318	0.537868	Elgin
85613	-0.21128184	0.53644407	Fort Huachuca
85614	-0.21983558	0.5427227	Green Valley
85615	-0.20931967	0.5335393	Hereford
85616	-0.21012394	0.5371009	Huachuca City
85617	-0.20444435	0.53459	Mc Neal
85618	-0.21371187	0.5571343	Mammoth
85619	-0.21553227	0.5515989	Mount Lemmon
85620	-0.20588346	0.5325544	Naco
85621	-0.21978769	0.53606117	Nogales
85622	-0.21946345	0.5429318	Green Valley
85623	-0.21610433	0.5564115	Oracle
85624	-0.21660738	0.5366373	Patagonia
85625	-0.2045619	0.5391098	Pearce
85626	-0.20142487	0.5314146	Pirtleville
85627	-0.20958714	0.5448816	Pomerene
85628	-0.22000092	0.5373142	Nogales
85629	-0.21869749	0.5442227	Sahuarita
85630	-0.20824443	0.54188347	Saint David
85631	-0.21254009	0.5554775	San Manuel
85632	-0.20220152	0.54078114	San Simon
85633	-0.2330735	0.5472336	Sasabe
85634	-0.21577312	0.54449415	Sells
85635	-0.20593213	0.54009926	Sierra Vista
85636	-0.21042958	0.53825676	Sierra Vista
85637	-0.21536982	0.5390922	Sonoita
85638	-0.20744602	0.5378506	Tombstone
85639	-0.2330735	0.5472336	Topawa
85640	-0.22184578	0.5391011	Tumacacori
85641	-0.21574293	0.5449978	Vail
85643	-0.20364739	0.5443597	Willcox
85644	-0.20293736	0.54834485	Willcox
85645	-0.22238217	0.54018235	Amado
85646	-0.22212662	0.53874815	Tubac
85648	-0.22250089	0.5372938	Rio Rico
85650	-0.20995048	0.5350027	Sierra Vista
85652	-0.22051811	0.5531663	Cortaro
85653	-0.22112222	0.55367064	Marana
85654	-0.2330735	0.5472336	Rillito
85655	-0.20220152	0.54078114	Douglas
85662	-0.22000092	0.5373142	Nogales
85670	-0.20220152	0.54078114	Fort Huachuca
85671	-0.20220152	0.54078114	Sierra Vista
85701	-0.21901518	0.54933584	Tucson
85702	-0.2330735	0.5472336	Tucson
85703	-0.2330735	0.5472336	Tucson
85704	-0.22039732	0.5527055	Tucson
85705	-0.21778183	0.55050766	Tucson
85706	-0.21803313	0.5469663	Tucson
85707	-0.21775779	0.54827726	Tucson
85708	-0.21770686	0.5485885	Tucson
85709	-0.21800436	0.5488709	Tucson
85710	-0.21639206	0.5488498	Tucson
85711	-0.21776171	0.549068	Tucson
85712	-0.21765324	0.549755	Tucson
85713	-0.21870998	0.548838	Tucson
85714	-0.21875446	0.54760873	Tucson
85715	-0.21673335	0.54957736	Tucson
85716	-0.2182512	0.5496814	Tucson
85717	-0.2330735	0.5472336	Tucson
85718	-0.21800521	0.550841	Tucson
85719	-0.21859644	0.549788	Tucson
85720	-0.2330735	0.5472336	Tucson
85721	-0.21866897	0.54956126	Tucson
85722	-0.2330735	0.5472336	Tucson
85723	-0.2330735	0.5472336	Tucson
85724	-0.21856822	0.54966617	Tucson
85725	-0.2330735	0.5472336	Tucson
85726	-0.21868674	0.5490129	Tucson
85728	-0.2330735	0.5472336	Tucson
85730	-0.21629788	0.54787445	Tucson
85731	-0.2155544	0.54648364	Tucson
85732	-0.21562253	0.5464363	Tucson
85733	-0.2330735	0.5472336	Tucson
85734	-0.21891929	0.5466051	Tucson
85735	-0.21847571	0.5532118	Tucson
85736	-0.2330735	0.5472336	Tucson
85737	-0.21861456	0.5531306	Tucson
85738	-0.2330735	0.5472336	Catalina
85739	-0.21719754	0.5534365	Tucson
85740	-0.2330735	0.5472336	Tucson
85741	-0.21995212	0.5516542	Tucson
85742	-0.21985602	0.5528382	Tucson
85743	-0.22007357	0.551556	Tucson
